Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764305672,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764305673,5,,Aggregated,0.000000,0.000000,14,15,15,15,18,18,18,18,18,18,18,7,0,14,13.482559571428562,6,18,75.85714285714286
1764305674,10,,Aggregated,0.000000,0.000000,13,15,18,18,20,21,21,21,21,21,21,19,0,13,11.32930699999997,1,21.060250000000114,79.3157894736842
1764305675,15,,Aggregated,5.000000,0.000000,10,12,14,15,18,20,21,21,21,21,21,34,0,9,9.527674029411754,1,21.060250000000114,78.38235294117646
1764305676,20,,Aggregated,7.000000,0.000000,7,11,14,15,17,19,20,21,21,21,21,54,0,6,8.775817907407406,1,21.060250000000114,80.75925925925925
1764305677,25,,Aggregated,10.000000,0.000000,6,10,14,15,18,20,20,21,21,21,21,76,0,6,8.735455026315815,1,21.060250000000114,78.4342105263158
1764305678,30,,Aggregated,10.500000,0.000000,6,10,13,15,18,19,20,21,21,21,21,100,0,6,8.355232899999997,1,21.060250000000114,77.4
1764305679,35,,Aggregated,13.000000,0.000000,6,9,11,14,17,18,20,20,21,21,21,130,0,6,7.865621484615389,1,21.060250000000114,76.61538461538461
1764305680,40,,Aggregated,15.000000,0.000000,6,7,10,13,16,18,20,20,21,21,21,166,0,6,7.451653855421672,1,21.060250000000114,76.09036144578313
1764305681,45,,Aggregated,16.857143,0.000000,5,7,9,13,16,18,19,20,21,21,21,202,0,5,7.296174084158409,1,21.060250000000114,74.0
1764305682,50,,Aggregated,18.000000,0.000000,5,7,9,11,16,18,19,20,21,21,21,243,0,5,7.033097218106997,1,21.060250000000114,76.13991769547324
1764305683,55,,Aggregated,20.000000,0.000000,5,6,8,10,15,17,19,20,21,21,21,287,0,5,6.652967034843188,1,21.060250000000114,75.63414634146342
1764305684,60,,Aggregated,22.100000,0.000000,5,6,8,9,15,17,19,20,21,21,21,339,0,5,6.25802272566371,1,21.060250000000114,76.35398230088495
1764305685,65,,Aggregated,25.500000,0.000000,5,6,7,8,14,16,19,20,31,31,31,395,0,5,6.107237544303794,1,31,77.25569620253165
1764305686,70,,Aggregated,29.800000,0.000000,5,6,7,8,14,16,18,20,31,31,31,451,0,5,5.963386356984481,1,31,76.70953436807095
1764305687,75,,Aggregated,33.000000,0.000000,5,6,7,8,13,16,18,19,31,31,31,511,0,5,5.825842291585126,1,31,76.23483365949119
1764305688,80,,Aggregated,37.600000,0.000000,4,6,7,7,13,15,18,19,31,31,31,582,0,4,5.601900113402115,0,31,77.02405498281787
1764305689,85,,Aggregated,40.900000,0.000000,4,6,6,7,12,15,18,19,31,31,31,650,0,4,5.417650938461589,0,31,76.76
1764305690,90,,Aggregated,44.500000,0.000000,4,5,6,7,11,15,17,19,31,31,31,730,0,4,5.279982236986348,0,31,77.87397260273973
1764305691,95,,Aggregated,49.100000,0.000000,4,5,6,7,10,14,17,19,31,31,31,803,0,4,5.163034648816984,0,31,77.99501867995019
1764305692,100,,Aggregated,53.300000,0.000000,4,5,6,7,10,14,17,19,31,31,31,898,0,4,5.046079427616969,0,31,78.44209354120267
1764305693,100,,Aggregated,58.300000,0.000000,4,5,6,7,9,14,16,18,31,31,31,977,0,4,4.913491293756427,0,31,77.94063459570113
1764305694,100,,Aggregated,62.000000,0.000000,4,5,6,7,9,14,16,18,21,31,31,1049,0,4,4.790889416587256,0,31,78.43660629170638
1764305695,100,,Aggregated,66.600000,0.000000,4,5,6,6,9,13,16,18,21,31,31,1130,0,4,4.641135581415959,0,31,78.55575221238938
1764305696,100,,Aggregated,69.100000,0.000000,4,5,6,6,9,13,16,18,21,31,31,1213,0,4,4.538268098103902,0,31,78.6669414674361
1764305697,100,,Aggregated,71.800000,0.000000,4,5,6,6,9,12,16,18,21,31,31,1291,0,4,4.492017132455495,0,31,78.38264910921767
1764305698,100,,Aggregated,74.100000,0.000000,4,5,6,6,9,12,16,18,35,35,35,1363,0,4,4.498066483492333,0,35.01012499999945,78.22743947175348
1764305699,100,,Aggregated,76.400000,0.000000,4,5,6,6,8,12,16,18,35,35,35,1450,0,4,4.397684304137956,0,35.01012499999945,78.38
1764305700,100,,Aggregated,78.400000,0.000000,4,5,6,6,8,12,15,18,35,35,35,1524,0,4,4.3722737814960855,0,35.01012499999945,78.49278215223097
1764305701,100,,Aggregated,78.200000,0.000000,4,5,6,6,8,11,15,18,35,35,35,1596,0,4,4.344145149122839,0,35.01012499999945,78.63972431077694
1764305702,100,,Aggregated,79.600000,0.000000,4,5,5,6,8,11,15,17,35,35,35,1690,0,4,4.286581256804767,0,35.01012499999945,78.68639053254438
1764305703,100,,Aggregated,78.900000,0.000000,4,5,5,6,8,11,15,17,35,35,35,1761,0,4,4.244002596252169,0,35.01012499999945,78.79045996592845
1764305704,100,,Aggregated,79.300000,0.000000,4,5,5,6,8,11,16,18,71,84,84,1850,0,4,4.364053057837898,0,84.30100000000351,78.88648648648649
1764305705,100,,Aggregated,78.500000,0.000000,3,4,5,6,8,11,15,18,71,84,84,1933,0,3,4.278393338334258,0,84.30100000000351,79.08329022245215
1764305706,100,,Aggregated,78.400000,0.000000,3,4,5,6,7,10,15,18,56,84,84,2016,0,3,4.212635679067516,0,84.30100000000351,79.05406746031746
1764305707,100,,Aggregated,79.900000,0.000000,3,4,5,6,7,10,15,18,56,84,84,2090,0,3,4.168003541148386,0,84.30100000000351,79.0598086124402
1764305708,100,,Aggregated,79.900000,0.000000,3,4,5,6,7,10,15,18,56,84,84,2177,0,3,4.114826225999137,0,84.30100000000351,79.20992191088654
1764305709,100,,Aggregated,80.200000,0.000000,3,4,5,6,7,10,15,18,56,84,84,2255,0,3,4.076407494900278,0,84.30100000000351,79.38980044345898
1764305710,100,,Aggregated,80.300000,0.000000,3,4,5,6,7,10,15,18,56,84,84,2326,0,3,4.06823469389516,0,84.30100000000351,79.49527085124677
1764305711,100,,Aggregated,81.000000,0.000000,3,4,5,5,7,10,15,18,56,84,84,2406,0,3,4.027840668744866,0,84.30100000000351,79.36658354114714
1764305712,100,,Aggregated,80.400000,0.000000,3,4,5,5,7,10,15,18,56,84,84,2484,0,3,3.9922734601449834,0,84.30100000000351,79.34702093397746
1764305713,100,,Aggregated,79.900000,0.000000,3,4,5,5,7,10,15,19,84,120,120,2566,0,3,4.098271525331314,0,121.63358400000135,79.41075604053
1764305714,100,,Aggregated,80.100000,0.000000,3,4,5,5,7,10,15,18,84,120,120,2650,0,3,4.04032008716987,0,121.63358400000135,79.31622641509433
1764305715,100,,Aggregated,79.800000,0.000000,3,4,5,5,7,10,15,20,84,120,120,2729,0,3,4.134547507145532,0,121.63358400000135,79.27336020520337
1764305716,100,,Aggregated,80.100000,0.000000,3,4,5,5,7,10,16,27,84,120,120,2801,0,3,4.181057234559131,0,121.63358400000135,79.29917886469119
1764305717,100,,Aggregated,79.900000,0.000000,3,4,5,5,7,10,16,29,84,120,120,2884,0,3,4.159264369278817,0,121.63358400000135,79.2999306518724
1764305718,100,,Aggregated,79.300000,0.000000,3,4,5,5,7,10,16,29,84,120,120,2961,0,3,4.120643653157757,0,121.63358400000135,79.2225599459642
1764305719,100,,Aggregated,78.800000,0.000000,3,4,5,5,7,10,16,27,81,120,120,3037,0,3,4.085556560750772,0,121.63358400000135,79.34211392821864
1764305720,100,,Aggregated,77.900000,0.000000,3,4,5,5,7,10,16,27,81,120,120,3123,0,3,4.0493218270893605,0,121.63358400000135,79.35126480947807
1764305721,100,,Aggregated,77.700000,0.000000,3,4,5,5,7,9,16,27,81,120,120,3198,0,3,4.017879137273321,0,121.63358400000135,79.35490931832395
1764305722,100,,Aggregated,78.600000,0.000000,3,4,5,5,7,9,15,25,81,120,120,3280,0,3,3.978078196036603,0,121.63358400000135,79.45579268292683
